order_id,order_item_id,asin,sku,product_title,quantity,item_price,item_promotion_discount,item_total,currency
114-8205561-5257397,1,B0LPG6DAQM,SKU-0120,EverPeak Tool Bag — Rust Resistant & Ergonomic Grip,1,38.1,0.0,38.1,USD
114-5265122-8339610,1,B0SFWKQDD5,SKU-0022,Nordic Home Plant Pots — Non-Stick Coating & BPA-Free,1,27.96,0.0,27.96,USD
114-6211024-6542047,1,B0SQ7F7BFE,SKU-0057,TrailBlaze Dumbbell Set — Waterproof & Portable,1,46.37,0.0,46.37,USD
114-4958617-2139922,1,B0E48MCY15,SKU-0079,WriteWell Label Maker — Durable & Multipurpose,1,49.25,0.0,49.25,USD
114-4958617-2139922,2,B0CWALEK2Y,SKU-0036,ZenLife Air Fryer — Dishwasher Safe & Non-Stick Coating,1,19.47,0.0,19.47,USD
114-9336696-7627003,1,B0FKKPVMZA,SKU-0065,TrailBlaze Foam Roller — Heavy Duty & Anti-Slip,1,42.47,0.0,42.47,USD
114-7408963-2670620,1,B02LTJA2NA,SKU-0078,CloudNest Dollhouse — Ages 3+ & Interactive,1,41.1,0.0,41.1,USD
114-9646777-5850391,1,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-8839464-1855315,1,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,1,40.21,0.0,40.21,USD
114-2595144-2404057,1,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,1,11.7,0.0,11.7,USD
114-2595144-2404057,2,B0QKGVBY0X,SKU-0108,LittleNest Baby Bottle Set — BPA-Free & Hypoallergenic,1,32.0,0.0,32.0,USD
114-5861477-9526474,1,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,29.77,0.0,29.77,USD
114-9609150-4911403,1,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-2571975-4017046,1,B0AZBDRH38,SKU-0086,ProGrip Sticky Notes Pack — Ergonomic & Multipurpose,1,27.71,0.0,27.71,USD
114-8104723-9467237,1,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,1,21.66,0.0,21.66,USD
114-8104723-9467237,2,B01NLXW82L,SKU-0104,LittleNest Bassinet — Safety Certified & BPA-Free,1,24.09,0.0,24.09,USD
114-8104723-9467237,3,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-5162620-3970058,1,B08RJE02WW,SKU-0016,AuroraTech Headphones — Bluetooth 5.3 & Water Resistant,1,87.93,0.0,87.93,USD
114-5162620-3970058,2,B05P1Y30A5,SKU-0091,PawPals Slow Feeder Bowl — Easy to Clean & Non-Toxic,1,10.4,0.0,10.4,USD
114-1757786-8073819,1,B0M9299AJ4,SKU-0024,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,1,46.0,0.0,46.0,USD
114-1194871-3566062,1,B0FA6PK7S1,SKU-0043,PureGlo Body Scrub — Ionic Technology & Gentle Formula,1,40.0,0.0,40.0,USD
114-1194871-3566062,2,B00JXDXVG6,SKU-0095,PawPals Dog Treat Pouch — Easy to Clean & Non-Toxic,1,18.93,0.0,18.93,USD
114-1194871-3566062,3,B04ZD4ZURZ,SKU-0103,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,1,31.9,0.0,31.9,USD
114-1194871-3566062,4,B043M1S1C4,SKU-0049,PureGlo Sunscreen Lotion — Ionic Technology & Dermatologist Tested,1,31.54,0.0,31.54,USD
114-1194871-3566062,5,B0FPMT2SF9,SKU-0076,CloudNest Science Kit — Educational & Non-Toxic,1,12.73,0.0,12.73,USD
114-9845104-8468785,1,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,1,40.21,0.0,40.21,USD
114-9845104-8468785,2,B0ANDXF98K,SKU-0004,AuroraTech WiFi Range Extender — Bluetooth 5.3 & Fast Charging,4,109.5,0.0,438.0,USD
114-9845104-8468785,3,B088ML63AY,SKU-0119,ProGrip Socket Set — Rust Resistant & Ergonomic Grip,1,23.37,0.0,23.37,USD
114-2811276-4903200,1,B0KKUPJDRS,SKU-0115,ProGrip LED Work Light — Cordless & High Torque,1,57.78,0.0,57.78,USD
114-1367938-3777860,1,B0WCY6LU8P,SKU-0029,UrbanKitchen Wall Clock — Easy Clean & Dishwasher Safe,1,72.21,0.0,72.21,USD
114-7985879-7745527,1,B0ANDXF98K,SKU-0004,AuroraTech WiFi Range Extender — Bluetooth 5.3 & Fast Charging,1,109.5,0.0,109.5,USD
114-7985879-7745527,2,B03WTWXEDC,SKU-0072,CloudNest Magnetic Tiles — STEM Learning & Educational,1,19.25,0.0,19.25,USD
114-7985879-7745527,3,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,2,17.61,3.17,32.05,USD
114-7985879-7745527,4,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,2,15.31,0.0,30.62,USD
114-4799605-6476889,1,B0FPMT2SF9,SKU-0076,CloudNest Science Kit — Educational & Non-Toxic,1,12.73,0.0,12.73,USD
114-4799605-6476889,2,B0M6YEW145,SKU-0083,WriteWell Standing Desk Converter — Durable & Multipurpose,1,9.99,0.0,9.99,USD
114-4799605-6476889,3,B0SH0V1DCR,SKU-0075,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,1,17.07,0.0,17.07,USD
114-4799605-6476889,4,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,0.0,13.44,USD
114-1827125-2856331,1,B01NLXW82L,SKU-0104,LittleNest Bassinet — Safety Certified & BPA-Free,1,24.09,0.0,24.09,USD
114-2180841-8960467,1,B0SH0V1DCR,SKU-0075,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,1,15.04,0.0,15.04,USD
114-2180841-8960467,2,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,0.0,21.36,USD
114-2180841-8960467,3,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,0.0,13.44,USD
114-1824629-1415625,1,B0M2UGJMKQ,SKU-0074,CloudNest RC Car — STEM Learning & Interactive,1,11.77,0.0,11.77,USD
114-8296545-8236684,1,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-1489629-8560170,1,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,0.0,13.44,USD
114-1489629-8560170,2,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-6645656-5851810,1,B0Q85PD1G6,SKU-0018,EverPeak Power Bank — 30H Battery Life & Noise Cancelling,1,17.84,0.0,17.84,USD
114-6645656-5851810,2,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-9025631-8951535,1,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-5214454-9949116,1,B0SH0V1DCR,SKU-0075,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,4,17.07,0.0,68.28,USD
114-5214454-9949116,2,B08H6XVAML,SKU-0006,EverPeak Gaming Mouse — RGB Backlit & Compact Design,1,81.06,0.0,81.06,USD
114-5214454-9949116,3,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,1,13.62,1.47,12.15,USD
114-5583487-8484573,1,B0M1WJMA8T,SKU-0085,WriteWell Planner Notebook — Ergonomic & Multipurpose,1,8.44,0.0,8.44,USD
114-5583487-8484573,2,B08UGTRB3Y,SKU-0050,ZenLife Vitamin C Serum — Dermatologist Tested & Long Lasting,1,40.54,0.0,40.54,USD
114-5583487-8484573,3,B06AZNEH47,SKU-0008,BrightBeam Mechanical Keyboard — 30H Battery Life & Water Resistant,1,75.67,0.0,75.67,USD
114-9930343-1806878,1,B0S19ZGCXE,SKU-0116,EverPeak Screwdriver Set — Cordless & High Torque,3,46.08,0.0,138.24,USD
114-6440832-5248289,1,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,1,21.66,0.0,21.66,USD
114-4301912-2286876,1,B0SQ7F7BFE,SKU-0057,TrailBlaze Dumbbell Set — Waterproof & Portable,1,46.37,0.0,46.37,USD
114-4301912-2286876,2,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,3,21.36,0.0,64.08,USD
114-4460803-5075122,1,B0YXU5G7D1,SKU-0011,BrightBeam Bluetooth Speaker — Fast Charging & Noise Cancelling,1,107.91,0.0,107.91,USD
114-6932930-1211654,1,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,31.59,0.0,31.59,USD
114-6932930-1211654,2,B0UFTNZLYW,SKU-0023,UrbanKitchen Non-Stick Pan Set — Dishwasher Safe & Space Saving,1,27.5,3.05,24.45,USD
114-3429782-5475579,1,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,0.0,89.73,USD
114-3429782-5475579,2,B04Z7XKKST,SKU-0105,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,1,54.16,0.0,54.16,USD
114-8130059-6793850,1,B0WCY6LU8P,SKU-0029,UrbanKitchen Wall Clock — Easy Clean & Dishwasher Safe,1,72.21,0.0,72.21,USD
114-4648083-8555391,1,B00JXDXVG6,SKU-0095,PawPals Dog Treat Pouch — Easy to Clean & Non-Toxic,1,18.93,0.0,18.93,USD
114-4648083-8555391,2,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,0.0,13.44,USD
114-7475947-8140130,1,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,4,15.31,0.0,61.24,USD
114-7475947-8140130,2,B0936760J9,SKU-0034,Nordic Home Shower Caddy — Easy Clean & Non-Stick Coating,1,25.31,0.0,25.31,USD
114-1611180-2502260,1,B0YXU5G7D1,SKU-0011,BrightBeam Bluetooth Speaker — Fast Charging & Noise Cancelling,1,107.91,0.0,107.91,USD
114-1611180-2502260,2,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,1,52.27,0.0,52.27,USD
114-9388090-1504718,1,B0S19ZGCXE,SKU-0116,EverPeak Screwdriver Set — Cordless & High Torque,1,46.08,4.97,41.11,USD
114-9388090-1504718,2,B03WTWXEDC,SKU-0072,CloudNest Magnetic Tiles — STEM Learning & Educational,2,19.25,0.0,38.5,USD
114-1035443-1273090,1,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-7479928-3041832,1,B0TURPLSHH,SKU-0100,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,1,43.13,0.0,43.13,USD
114-2426942-9561996,1,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,0.0,21.36,USD
114-2426942-9561996,2,B0FPMT2SF9,SKU-0076,CloudNest Science Kit — Educational & Non-Toxic,1,12.73,0.0,12.73,USD
114-1283563-8667926,1,B0J9HPEX6X,SKU-0112,DriveGuard Tire Pressure Gauge — Long Cord & Heavy Duty,1,36.82,1.91,34.91,USD
114-1283563-8667926,2,B0PAU2ZN1D,SKU-0113,DriveGuard Car Organizer — Heavy Duty & Easy Install,1,24.69,0.0,24.69,USD
114-1283563-8667926,3,B0NQJ9A5QP,SKU-0081,WriteWell Paper Shredder — Ergonomic & Space Saving,3,15.31,0.0,45.93,USD
114-7223817-6017911,1,B0A30AC946,SKU-0117,ProGrip Stud Finder — Ergonomic Grip & Rust Resistant,1,19.86,0.0,19.86,USD
114-7223817-6017911,2,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,2,89.73,0.0,179.46,USD
114-7223817-6017911,3,B0SQ7F7BFE,SKU-0057,TrailBlaze Dumbbell Set — Waterproof & Portable,1,46.37,5.17,41.2,USD
114-7223817-6017911,4,B0PF199V27,SKU-0037,Nordic Home Utensil Set — Non-Stick Coating & BPA-Free,1,62.82,0.0,62.82,USD
114-7340456-9963996,1,B0M9DY5YFP,SKU-0063,TrailBlaze Bike Helmet — Lightweight & Portable,1,13.26,0.0,13.26,USD
114-8926872-9877472,1,B0GJL7P973,SKU-0045,PureGlo Hair Straightener — Cruelty-Free & Ionic Technology,1,39.53,0.0,39.53,USD
114-4971964-3122388,1,B0A30AC946,SKU-0117,ProGrip Stud Finder — Ergonomic Grip & Rust Resistant,3,19.86,0.0,59.58,USD
114-4971964-3122388,2,B0SQ7F7BFE,SKU-0057,TrailBlaze Dumbbell Set — Waterproof & Portable,1,46.37,0.0,46.37,USD
114-7183138-3335391,1,B08H6XVAML,SKU-0006,EverPeak Gaming Mouse — RGB Backlit & Compact Design,1,81.06,0.0,81.06,USD
114-7183138-3335391,2,B01CQYLRS7,SKU-0070,CloudNest Art Supplies Kit — STEM Learning & Interactive,1,13.62,1.42,12.2,USD
114-7183138-3335391,3,B0JH68DJ8G,SKU-0032,UrbanKitchen Blender — Non-Stick Coating & Space Saving,1,25.59,0.0,25.59,USD
114-7183138-3335391,4,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,1,40.21,0.0,40.21,USD
114-7183138-3335391,5,B00JXDXVG6,SKU-0095,PawPals Dog Treat Pouch — Easy to Clean & Non-Toxic,1,20.29,0.0,20.29,USD
114-9011589-6608076,1,B0A30AC946,SKU-0117,ProGrip Stud Finder — Ergonomic Grip & Rust Resistant,1,19.86,0.0,19.86,USD
114-9011589-6608076,2,B0QKGVBY0X,SKU-0108,LittleNest Baby Bottle Set — BPA-Free & Hypoallergenic,2,32.0,0.0,64.0,USD
114-1761206-6351268,1,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,1,52.27,5.62,46.65,USD
114-1761206-6351268,2,B04Z7XKKST,SKU-0105,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,2,54.16,12.26,96.06,USD
114-1886527-8706751,1,B0A30AC946,SKU-0117,ProGrip Stud Finder — Ergonomic Grip & Rust Resistant,1,19.86,0.0,19.86,USD
114-1886527-8706751,2,B0HE56LV1G,SKU-0071,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,2,22.81,0.0,45.62,USD
114-1886527-8706751,3,B0YBRGQRFQ,SKU-0110,DriveGuard Car Vacuum — Long Cord & Easy Install,1,18.37,0.0,18.37,USD
114-8593770-5032747,1,B0FPMT2SF9,SKU-0076,CloudNest Science Kit — Educational & Non-Toxic,1,12.73,0.0,12.73,USD
114-8593770-5032747,2,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,3,55.67,0.0,167.01,USD
114-8593770-5032747,3,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,1.32,20.04,USD
114-8593770-5032747,4,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,1,89.73,6.08,83.65,USD
114-8170643-2356787,1,B04Z7XKKST,SKU-0105,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,1,54.16,0.0,54.16,USD
114-8170643-2356787,2,B0NKTX370W,SKU-0051,PureGlo Shampoo & Conditioner — Gentle Formula & Ionic Technology,1,11.33,0.0,11.33,USD
114-8170643-2356787,3,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,1,13.44,1.32,12.12,USD
114-8170643-2356787,4,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,2,52.27,0.0,104.54,USD
114-6489988-5916321,1,B043M1S1C4,SKU-0049,PureGlo Sunscreen Lotion — Ionic Technology & Dermatologist Tested,1,31.54,0.0,31.54,USD
114-8922493-2938893,1,B03WTWXEDC,SKU-0072,CloudNest Magnetic Tiles — STEM Learning & Educational,1,19.25,0.0,19.25,USD
114-8922493-2938893,2,B06AZNEH47,SKU-0008,BrightBeam Mechanical Keyboard — 30H Battery Life & Water Resistant,1,75.67,0.0,75.67,USD
114-1761751-3579145,1,B0K12NKA8N,SKU-0013,AuroraTech Smart Watch — 30H Battery Life & Bluetooth 5.3,1,83.42,0.0,83.42,USD
114-5059357-6660550,1,B0FPMT2SF9,SKU-0076,CloudNest Science Kit — Educational & Non-Toxic,1,12.73,0.0,12.73,USD
114-6026046-9445312,1,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,3,29.77,0.0,89.31,USD
114-6026046-9445312,2,B0KKUPJDRS,SKU-0115,ProGrip LED Work Light — Cordless & High Torque,2,57.78,0.0,115.56,USD
114-6026046-9445312,3,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,4.07,26.86,USD
114-6629822-6912948,1,B0PGGKXQ9K,SKU-0093,PawPals Pet Water Fountain — Easy to Clean & Vet Recommended,1,34.22,0.0,34.22,USD
114-6629822-6912948,2,B0R5E97R3C,SKU-0001,AuroraTech Smart Plug — Noise Cancelling & HD 1080p,2,89.73,0.0,179.46,USD
114-2706522-4918671,1,B0J9HPEX6X,SKU-0112,DriveGuard Tire Pressure Gauge — Long Cord & Heavy Duty,4,34.7,11.5,127.3,USD
114-2706522-4918671,2,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,1,40.21,0.0,40.21,USD
114-1399180-7813611,1,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,1,55.67,3.24,52.43,USD
114-1399180-7813611,2,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,1,17.61,0.0,17.61,USD
114-1399180-7813611,3,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,1,40.21,0.0,40.21,USD
114-1851844-2324391,1,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-1851844-2324391,2,B085JJ3ZXF,SKU-0041,PureGlo Electric Toothbrush — Long Lasting & Dermatologist Tested,2,45.38,0.0,90.76,USD
114-1851844-2324391,3,B0TURPLSHH,SKU-0100,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,1,43.13,5.76,37.37,USD
114-1851844-2324391,4,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,1,19.37,0.0,19.37,USD
114-6936879-7143103,1,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-6936879-7143103,2,B0S19ZGCXE,SKU-0116,EverPeak Screwdriver Set — Cordless & High Torque,1,46.08,0.0,46.08,USD
114-6936879-7143103,3,B0JH68DJ8G,SKU-0032,UrbanKitchen Blender — Non-Stick Coating & Space Saving,1,25.59,0.0,25.59,USD
114-4598930-8187497,1,B0ANDXF98K,SKU-0004,AuroraTech WiFi Range Extender — Bluetooth 5.3 & Fast Charging,1,109.5,0.0,109.5,USD
114-3923638-7025942,1,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,28.36,2.57,25.79,USD
114-3923638-7025942,2,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,103.75,0.0,103.75,USD
114-1986329-2236275,1,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,1,17.61,0.0,17.61,USD
114-4252186-5848213,1,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-4252186-5848213,2,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,1,29.77,1.97,27.8,USD
114-4252186-5848213,3,B0M9DY5YFP,SKU-0063,TrailBlaze Bike Helmet — Lightweight & Portable,1,13.26,1.32,11.94,USD
114-5796087-2774490,1,B0TXQ65ZFV,SKU-0087,WriteWell Desk Organizer — Ergonomic & Multipurpose,1,21.66,0.0,21.66,USD
114-5796087-2774490,2,B02LTJA2NA,SKU-0078,CloudNest Dollhouse — Ages 3+ & Interactive,1,41.1,0.0,41.1,USD
114-8075872-1778376,1,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-3283061-1108971,1,B0NGF9R3E9,SKU-0061,TrailBlaze Cooler Bag — Waterproof & Lightweight,4,82.22,0.0,328.88,USD
114-3283061-1108971,2,B00JXDXVG6,SKU-0095,PawPals Dog Treat Pouch — Easy to Clean & Non-Toxic,2,18.93,0.0,37.86,USD
114-3283061-1108971,3,B0A30AC946,SKU-0117,ProGrip Stud Finder — Ergonomic Grip & Rust Resistant,1,19.86,0.0,19.86,USD
114-3283061-1108971,4,B09V1N9TED,SKU-0077,KiddoCraft Puzzle Set — Non-Toxic & STEM Learning,1,29.15,0.0,29.15,USD
114-4006157-1142126,1,B0FKKPVMZA,SKU-0065,TrailBlaze Foam Roller — Heavy Duty & Anti-Slip,1,52.95,5.8,47.15,USD
114-3719631-4785774,1,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,20.72,0.0,20.72,USD
114-3088644-9761967,1,B055PLDLF8,SKU-0005,BrightBeam Webcam — Compact Design & 30H Battery Life,1,40.21,0.0,40.21,USD
114-6250385-8780433,1,B09V1N9TED,SKU-0077,KiddoCraft Puzzle Set — Non-Toxic & STEM Learning,1,29.15,4.35,24.8,USD
114-4622993-2126904,1,B0E48MCY15,SKU-0079,WriteWell Label Maker — Durable & Multipurpose,2,49.25,0.0,98.5,USD
114-3316968-3820608,1,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-5227221-2487812,1,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,1,52.27,0.0,52.27,USD
114-1171259-3122871,1,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,19.42,0.0,19.42,USD
114-1171259-3122871,2,B0A8X9FRKN,SKU-0031,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,2,82.74,0.0,165.48,USD
114-2732002-5088595,1,B0HE56LV1G,SKU-0071,KiddoCraft Play Kitchen Set — Interactive & Ages 3+,2,22.81,0.0,45.62,USD
114-2732002-5088595,2,B08UGTRB3Y,SKU-0050,ZenLife Vitamin C Serum — Dermatologist Tested & Long Lasting,1,40.54,6.02,34.52,USD
114-8381477-8665812,1,B08RJE02WW,SKU-0016,AuroraTech Headphones — Bluetooth 5.3 & Water Resistant,1,87.93,0.0,87.93,USD
114-8381477-8665812,2,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,4,21.36,0.0,85.44,USD
114-1685796-3669613,1,B0MVKP1792,SKU-0002,BrightBeam HDMI Cable — Bluetooth 5.3 & HD 1080p,1,63.85,0.0,63.85,USD
114-1685796-3669613,2,B0M9299AJ4,SKU-0024,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,1,46.0,0.0,46.0,USD
114-1685796-3669613,3,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,1,19.42,0.0,19.42,USD
114-1685796-3669613,4,B0FPMT2SF9,SKU-0076,CloudNest Science Kit — Educational & Non-Toxic,2,12.73,0.0,25.46,USD
114-8007575-7597744,1,B0N90348CD,SKU-0088,ProGrip Desk Chair Cushion — Multipurpose & Ergonomic,2,17.61,0.0,35.22,USD
114-5814049-5273756,1,B0279XVVC5,SKU-0014,BrightBeam Desk Lamp — RGB Backlit & Noise Cancelling,1,51.35,0.0,51.35,USD
114-7323816-3806405,1,B0YJ486MXU,SKU-0107,LittleNest Baby Safety Gate — Safety Certified & BPA-Free,1,60.8,0.0,60.8,USD
114-6763353-6378128,1,B0M1WJMA8T,SKU-0085,WriteWell Planner Notebook — Ergonomic & Multipurpose,1,8.44,0.0,8.44,USD
114-6763353-6378128,2,B0ZWX7WPK9,SKU-0114,DriveGuard Seat Covers — Universal Fit & Heavy Duty,3,19.42,0.0,58.26,USD
114-6763353-6378128,3,B0SH0V1DCR,SKU-0075,KiddoCraft Nerf-Style Blaster — Ages 3+ & Interactive,1,17.07,0.0,17.07,USD
114-2419946-7379809,1,B088K2QTZJ,SKU-0007,AuroraTech Car Mount — Bluetooth 5.3 & RGB Backlit,3,52.27,0.0,156.81,USD
114-9919250-4956910,1,B02X1DSSZM,SKU-0102,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,2,13.44,0.0,26.88,USD
114-9919250-4956910,2,B0SFWKQDD5,SKU-0022,Nordic Home Plant Pots — Non-Stick Coating & BPA-Free,1,27.96,0.0,27.96,USD
114-9919250-4956910,3,B0ANDXF98K,SKU-0004,AuroraTech WiFi Range Extender — Bluetooth 5.3 & Fast Charging,1,109.5,0.0,109.5,USD
114-5505739-9378197,1,B0TURPLSHH,SKU-0100,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,2,43.13,0.0,86.26,USD
114-5505739-9378197,2,B00EGECWF5,SKU-0030,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,3,68.26,0.0,204.78,USD
114-5505739-9378197,3,B0F635F86R,SKU-0097,PawPals Dog Chew Toys — Durable & Easy to Clean,1,21.36,0.0,21.36,USD
114-9435412-7414059,1,B0U0VF1HMG,SKU-0040,ZenLife Nail Clipper Set — Gentle Formula & Cruelty-Free,1,28.36,0.0,28.36,USD
114-6139691-9523590,1,B0PF199V27,SKU-0037,Nordic Home Utensil Set — Non-Stick Coating & BPA-Free,1,62.82,0.0,62.82,USD
114-6139691-9523590,2,B02T104M25,SKU-0111,DriveGuard Jump Starter — Long Cord & Universal Fit,2,55.67,0.0,111.34,USD
114-3293594-5019776,1,B0P5FBKME8,SKU-0047,PureGlo Bath Bomb Set — Dermatologist Tested & Gentle Formula,2,29.77,0.0,59.54,USD
114-3640954-7970196,1,B0NL5Q5CZM,SKU-0003,EverPeak USB-C Hub — Water Resistant & HD 1080p,1,110.91,0.0,110.91,USD
114-3640954-7970196,2,B02LTJA2NA,SKU-0078,CloudNest Dollhouse — Ages 3+ & Interactive,1,41.1,0.0,41.1,USD
114-3046517-9316170,1,B0GJL7P973,SKU-0045,PureGlo Hair Straightener — Cruelty-Free & Ionic Technology,1,39.53,0.0,39.53,USD
114-5686885-3956450,1,B01NLXW82L,SKU-0104,LittleNest Bassinet — Safety Certified & BPA-Free,1,24.09,0.0,24.09,USD
114-1424716-9875764,1,B0FTQRA6A1,SKU-0109,DriveGuard Dash Cam — Heavy Duty & Easy Install,1,30.93,0.0,30.93,USD
114-1057131-2870242,1,B0J4AJH5Y5,SKU-0084,ProGrip Monitor Stand — Space Saving & Multipurpose,1,57.15,8.21,48.94,USD
114-1057131-2870242,2,B0FA6PK7S1,SKU-0043,PureGlo Body Scrub — Ionic Technology & Gentle Formula,1,40.0,0.0,40.0,USD
114-1057131-2870242,3,B0M2QT36J4,SKU-0010,AuroraTech Portable Charger — Fast Charging & HD 1080p,4,64.56,36.69,221.55,USD
